# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_scf            18:(.)p_scf              19:(.)w_scf              20:phi_scf               21:phi'_scf              22:V_scf                 23:V'_scf                24:V''_scf               25:gr.fac. D             26:gr.fac. f          
       3.476711813748e+07       6.252939712991e-13       1.333093501307e-02       2.608066879990e+09       1.441841750774e+04       4.147141858582e-04       5.012868392654e+11       7.696581939116e-03       4.020257724823e+18       1.030193094537e+14       5.628841899071e+14       1.461743466675e-08       1.858091324504e-06      -9.000000000000e-01       2.781089222179e+18       6.802012850502e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.580513537154e-04       6.736576503714e-02 
       3.452544000901e+07       6.340785829674e-13       1.342424927498e-02       2.571934657412e+09       1.441841741442e+04       4.176171829538e-04       4.978022198849e+11       7.750456433405e-03       3.909633171319e+18       1.008858415897e+14       5.512271972841e+14       1.461743466675e-08       1.854206991390e-06      -9.000000000000e-01       2.704562597640e+18       6.614847881998e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.581256253873e-04       6.733512792536e-02 
       3.428544186754e+07       6.429866066141e-13       1.351821670323e-02       2.536303017573e+09       1.441841732045e+04       4.205405009980e-04       4.943418232807e+11       7.804708026968e-03       3.802052649359e+18       9.879655655795e+13       5.398116139455e+14       1.461743466675e-08       1.850330778455e-06      -9.000000000000e-01       2.630141739421e+18       6.432832996951e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.581998981715e-04       6.730452662130e-02 
       3.404711203489e+07       6.520197759898e-13       1.361284187078e-02       2.501165025262e+09       1.441841722583e+04       4.234842822372e-04       4.909054810720e+11       7.859339359188e-03       3.697432396997e+18       9.675053935876e+13       5.286324404506e+14       1.461743466675e-08       1.846462668724e-06      -9.000000000000e-01       2.557768703616e+18       6.255826483593e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.582741720764e-04       6.727396112763e-02 
       3.381043891409e+07       6.611798492016e-13       1.370812938330e-02       2.466513841350e+09       1.441841713054e+04       4.264486699132e-04       4.874930260484e+11       7.914353087920e-03       3.595690957149e+18       9.474689394143e+13       5.176847808946e+14       1.461743466675e-08       1.842602645258e-06      -9.000000000000e-01       2.487387140747e+18       6.083690529570e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.583484471104e-04       6.724343144740e-02 
       3.357541098876e+07       6.704686090544e-13       1.380408387377e-02       2.432342721460e+09       1.441841703459e+04       4.294338082706e-04       4.841042921620e+11       7.969751889618e-03       3.496749114164e+18       9.278474281193e+13       5.069638407635e+14       1.461743466675e-08       1.838750691152e-06      -9.000000000000e-01       2.418942251891e+18       5.916291114638e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.584227232819e-04       6.721293758404e-02 
       3.334201682260e+07       6.798878633988e-13       1.390071001151e-02       2.398645014653e+09       1.441841693796e+04       4.324398425637e-04       4.807391145191e+11       8.025538459468e-03       3.400529832153e+18       9.086322664865e+13       4.964649248350e+14       1.461743466675e-08       1.834906789538e-06      -9.000000000000e-01       2.352380746016e+18       5.753497906321e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.584970005993e-04       6.718247954140e-02 
       3.311024505878e+07       6.894394454821e-13       1.399801249863e-02       2.365414162136e+09       1.441841684066e+04       4.354669190637e-04       4.773973293722e+11       8.081715511519e-03       3.306958195005e+18       8.898150392596e+13       4.861834351220e+14       1.461743466675e-08       1.831070923581e-06      -9.000000000000e-01       2.287650798490e+18       5.595184158434e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.585712790714e-04       6.715205732371e-02 
       3.288008441944e+07       6.991252143056e-13       1.409599606814e-02       2.332643695982e+09       1.441841674267e+04       4.385151850655e-04       4.740787741122e+11       8.138285778810e-03       3.215961348061e+18       8.713875054577e+13       4.761148688589e+14       1.461743466675e-08       1.827243076483e-06      -9.000000000000e-01       2.224702010723e+18       5.441226612403e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.586455587067e-04       6.712167093559e-02 
       3.265152370510e+07       7.089470549861e-13       1.419466548759e-02       2.300327237872e+09       1.441841664400e+04       4.415847888951e-04       4.707832872602e+11       8.195252013511e-03       3.127468441386e+18       8.533415947651e+13       4.662548165297e+14       1.461743466675e-08       1.823423231481e-06      -9.000000000000e-01       2.163485370935e+18       5.291505401297e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.587198395139e-04       6.709132038206e-02 
       3.242455179414e+07       7.189068791230e-13       1.429402555550e-02       2.268458497857e+09       1.441841654464e+04       4.446758799169e-04       4.675107084597e+11       8.252616987048e-03       3.041410574607e+18       8.356694039979e+13       4.565989599367e+14       1.461743466675e-08       1.819611371845e-06      -9.000000000000e-01       2.103953215993e+18       5.145903956500e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.587941215018e-04       6.706100566856e-02 
       3.219915764224e+07       7.290066251700e-13       1.439408110855e-02       2.237031273128e+09       1.441841644459e+04       4.477886085407e-04       4.642608784692e+11       8.310383490246e-03       2.957720743268e+18       8.183631936420e+13       4.471430703097e+14       1.461743466675e-08       1.815807480884e-06      -9.000000000000e-01       2.046059194297e+18       5.004308916954e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.588684046793e-04       6.703072680091e-02 
       3.197533028186e+07       7.392482588126e-13       1.449483701435e-02       2.206039446814e+09       1.441841634383e+04       4.509231262293e-04       4.610336391538e+11       8.368554333459e-03       2.876333786659e+18       8.014153844643e+13       4.378830064534e+14       1.461743466675e-08       1.812011541939e-06      -9.000000000000e-01       1.989758229696e+18       4.866610040900e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.589426890552e-04       6.700048378535e-02 
       3.175305882170e+07       7.496337733508e-13       1.459629817327e-02       2.175476986787e+09       1.441841624237e+04       4.540795855056e-04       4.578288334783e+11       8.427132346709e-03       2.797186337084e+18       7.848185541928e+13       4.288147129345e+14       1.461743466675e-08       1.808223538385e-06      -9.000000000000e-01       1.935006486389e+18       4.732700120042e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.590169746384e-04       6.697027662852e-02 
       3.153233244618e+07       7.601651900864e-13       1.469846952205e-02       2.145337944492e+09       1.441841614020e+04       4.572581399601e-04       4.546463054985e+11       8.486120379821e-03       2.720216770521e+18       7.685654342664e+13       4.199342183051e+14       1.461743466675e-08       1.804443453633e-06      -9.000000000000e-01       1.881761334795e+18       4.602474896078e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.590912614381e-04       6.694010533748e-02 
       3.131314041487e+07       7.708445587172e-13       1.480135603197e-02       2.115616453786e+09       1.441841603731e+04       4.604589442587e-04       4.514859003548e+11       8.545521302568e-03       2.645365158642e+18       7.526489066513e+13       4.112376333637e+14       1.461743466675e-08       1.800671271130e-06      -9.000000000000e-01       1.829981318362e+18       4.475832979528e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.591655494633e-04       6.690996991969e-02 
       3.109547206203e+07       7.816739577350e-13       1.490496270890e-02       2.086306729796e+09       1.441841593371e+04       4.636821541498e-04       4.483474642637e+11       8.605338004803e-03       2.572573222156e+18       7.370620007241e+13       4.027211494516e+14       1.461743466675e-08       1.796906974357e-06      -9.000000000000e-01       1.779626121288e+18       4.352675770793e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.592398387232e-04       6.687987038303e-02 
       3.087931679605e+07       7.926554948310e-13       1.500929459326e-02       2.057403067798e+09       1.441841582938e+04       4.669279264718e-04       4.452308445109e+11       8.665573396603e-03       2.501784285427e+18       7.217978902187e+13       3.943810367853e+14       1.461743466675e-08       1.793150546827e-06      -9.000000000000e-01       1.730656537131e+18       4.232907383384e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.593141292270e-04       6.684980673580e-02 
       3.066466409896e+07       8.037913073053e-13       1.511435676002e-02       2.028899842100e+09       1.441841572431e+04       4.701964191614e-04       4.421358894436e+11       8.726230408411e-03       2.432943232353e+18       7.068498902369e+13       3.862136428228e+14       1.461743466675e-08       1.789401972090e-06      -9.000000000000e-01       1.683034438288e+18       4.116434569274e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.593884209841e-04       6.681977898670e-02 
       3.045150352587e+07       8.150835624830e-13       1.522015432056e-02       2.000791504951e+09       1.441841561852e+04       4.734877912606e-04       4.390624484631e+11       8.787311991178e-03       2.365996463449e+18       6.922114543207e+13       3.782153906641e+14       1.461743466675e-08       1.785661233730e-06      -9.000000000000e-01       1.636722746301e+18       4.003166646286e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.594627140037e-04       6.678978714487e-02 
       3.023982470453e+07       8.265344581363e-13       1.532669242442e-02       1.973072585462e+09       1.441841551198e+04       4.768022029246e-04       4.360103720178e+11       8.848821116504e-03       2.300891854112e+18       6.778761715851e+13       3.703827774846e+14       1.461743466675e-08       1.781928315365e-06      -9.000000000000e-01       1.591685402993e+18       3.893015427500e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.595370082954e-04       6.675983121987e-02 
       3.002961733479e+07       8.381462229117e-13       1.543397625210e-02       1.945737688535e+09       1.441841540469e+04       4.801398154299e-04       4.329795115954e+11       8.910760776789e-03       2.237578714045e+18       6.638377639109e+13       3.627123730011e+14       1.461743466675e-08       1.778203200647e-06      -9.000000000000e-01       1.547887342392e+18       3.785895152587e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.596113038686e-04       6.672991122168e-02 
       2.982087118807e+07       8.499211167641e-13       1.554201102408e-02       1.918781493823e+09       1.441841529666e+04       4.835007911817e-04       4.299697197161e+11       8.973133985369e-03       2.176007747782e+18       6.500900831948e+13       3.552008179693e+14       1.461743466675e-08       1.774485873263e-06      -9.000000000000e-01       1.505294463429e+18       3.681722421037e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.596856007330e-04       6.670002716071e-02 
       2.961357610691e+07       8.618614313967e-13       1.565080199725e-02       1.892198754684e+09       1.441841518787e+04       4.868852937223e-04       4.269808499254e+11       9.035943776671e-03       2.116131016309e+18       6.366271086572e+13       3.478448227131e+14       1.461743466675e-08       1.770776316934e-06      -9.000000000000e-01       1.463873603386e+18       3.580416127228e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.597598988982e-04       6.667017904779e-02 
       2.940772200448e+07       8.739694907063e-13       1.576035446305e-02       1.865984297168e+09       1.441841507832e+04       4.902934877386e-04       4.240127567867e+11       9.099193206356e-03       2.057901899741e+18       6.234429442049e+13       3.406411656835e+14       1.461743466675e-08       1.767074515413e-06      -9.000000000000e-01       1.423592512075e+18       3.481897397276e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.598341983739e-04       6.664036689421e-02 
       2.920329886403e+07       8.862476512366e-13       1.587067375294e-02       1.840133019003e+09       1.441841496800e+04       4.937255390702e-04       4.210652958744e+11       9.162885351470e-03       2.001275061020e+18       6.105318158494e+13       3.335866920477e+14       1.461743466675e-08       1.763380452490e-06      -9.000000000000e-01       1.384419826732e+18       3.386089527626e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.599084991699e-04       6.661059071166e-02 
       2.900029673845e+07       8.986983026356e-13       1.598176523112e-02       1.814639888610e+09       1.441841485691e+04       4.971816147179e-04       4.181383237668e+11       9.227023310590e-03       1.946206410621e+18       5.978880691781e+13       3.266783123078e+14       1.461743466675e-08       1.759694111987e-06      -9.000000000000e-01       1.346325047594e+18       3.292917925334e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.599828012961e-04       6.658085051229e-02 
       2.879870574980e+07       9.113238681219e-13       1.609363430543e-02       1.789499944115e+09       1.441841474504e+04       5.006618828512e-04       4.152316980393e+11       9.291610203980e-03       1.892653072217e+18       5.855061668777e+13       3.199130009474e+14       1.461743466675e-08       1.756015477761e-06      -9.000000000000e-01       1.309278514152e+18       3.202310049987e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.600571047624e-04       6.655114630868e-02 
       2.859851608878e+07       9.241268049552e-13       1.620628641649e-02       1.764708292389e+09       1.441841463238e+04       5.041665128169e-04       4.123452772573e+11       9.356649173737e-03       1.840573349301e+18       5.733806863094e+13       3.132877951068e+14       1.461743466675e-08       1.752344533700e-06      -9.000000000000e-01       1.273251382061e+18       3.114195357226e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.601314095789e-04       6.652147811386e-02 
       2.839971801427e+07       9.371096049152e-13       1.631972704672e-02       1.740260108094e+09       1.441841451894e+04       5.076956751472e-04       4.094789209693e+11       9.422143383948e-03       1.789926692722e+18       5.615063171339e+13       3.067997932851e+14       1.461743466675e-08       1.748681263730e-06      -9.000000000000e-01       1.238215600677e+18       3.028505243824e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.602057157557e-04       6.649184594128e-02 
       2.820230185290e+07       9.502747947861e-13       1.643396171312e-02       1.716150632744e+09       1.441841440471e+04       5.112495415681e-04       4.066324897002e+11       9.488096020842e-03       1.740673669106e+18       5.498778589860e+13       3.004461540701e+14       1.461743466675e-08       1.745025651808e-06      -9.000000000000e-01       1.204143891222e+18       2.945172994268e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.602800233029e-04       6.646224980488e-02 
       2.800625799851e+07       9.636249368487e-13       1.654899597452e-02       1.692375173778e+09       1.441841428967e+04       5.148282850074e-04       4.038058449444e+11       9.554510292946e-03       1.692775930163e+18       5.384902191967e+13       2.942240948933e+14       1.461743466675e-08       1.741377681924e-06      -9.000000000000e-01       1.171009725539e+18       2.864133728819e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.603543322308e-04       6.643268971899e-02 
       2.781157691172e+07       9.771626293787e-13       1.666483542613e-02       1.668929103647e+09       1.441841417383e+04       5.184320796038e-04       4.009988491590e+11       9.621389431237e-03       1.646196182823e+18       5.273384105632e+13       2.881308908115e+14       1.461743466675e-08       1.737737338102e-06      -9.000000000000e-01       1.138787305444e+18       2.785324352998e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.604286425496e-04       6.640316569845e-02 
       2.761824911948e+07       9.908905071526e-13       1.678148570500e-02       1.645807858913e+09       1.441841405718e+04       5.220611007145e-04       3.982113657575e+11       9.688736689307e-03       1.600898160199e+18       5.164175491646e+13       2.821638733135e+14       1.461743466675e-08       1.734104604401e-06      -9.000000000000e-01       1.107451542633e+18       2.708683508460e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.605029542699e-04       6.637367775852e-02 
       2.742626521457e+07       1.004811241960e-12       1.689895248637e-02       1.623006939363e+09       1.441841393972e+04       5.257155249246e-04       3.954432591026e+11       9.756555343513e-03       1.556846593355e+18       5.057228522231e+13       2.763204291513e+14       1.461743466675e-08       1.730479464911e-06      -9.000000000000e-01       1.076978039152e+18       2.634151525222e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.605772674020e-04       6.634422591493e-02 
       2.723561585518e+07       1.018927543125e-12       1.701724148370e-02       1.600521907131e+09       1.441841382143e+04       5.293955300551e-04       3.926943944999e+11       9.824848693142e-03       1.514007183842e+18       4.952496360094e+13       2.705979991958e+14       1.461743466675e-08       1.726861903757e-06      -9.000000000000e-01       1.047343068402e+18       2.561670375207e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.606515819565e-04       6.631481018385e-02 
       2.704629176443e+07       1.033242158030e-12       1.713635845226e-02       1.578348385833e+09       1.441841370231e+04       5.331012951718e-04       3.899646381914e+11       9.893620060567e-03       1.472346576991e+18       4.849933137914e+13       2.649940773157e+14       1.461743466675e-08       1.723251905096e-06      -9.000000000000e-01       1.018523556661e+18       2.491183627062e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.607258979441e-04       6.628543058193e-02 
       2.685828372992e+07       1.047757872656e-12       1.725630918736e-02       1.556482059718e+09       1.441841358236e+04       5.368330005937e-04       3.872538573487e+11       9.962872791412e-03       1.431832335950e+18       4.749493938252e+13       2.595062092805e+14       1.461743466675e-08       1.719649453119e-06      -9.000000000000e-01       9.904970651239e+17       2.422636402223e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.608002153755e-04       6.625608712628e-02 
       2.667158260329e+07       1.062477512118e-12       1.737709952431e-02       1.534918672826e+09       1.441841346157e+04       5.405908279024e-04       3.845619200671e+11       1.003261025471e-02       1.392432916423e+18       4.651134773884e+13       2.541319916849e+14       1.461743466675e-08       1.716054532049e-06      -9.000000000000e-01       9.632417724268e+17       2.355975332189e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.608745342614e-04       6.622677983448e-02 
       2.648617929979e+07       1.077403941221e-12       1.749873534027e-02       1.513654028161e+09       1.441841333993e+04       5.443749599503e-04       3.818886953584e+11       1.010283584308e-02       1.354117642110e+18       4.554812568536e+13       2.488690708971e+14       1.461743466675e-08       1.712467126144e-06      -9.000000000000e-01       9.367364576611e+17       2.291148516968e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.609488546128e-04       6.619750872457e-02 
       2.630206479780e+07       1.092540065013e-12       1.762122255241e-02       1.492683986874e+09       1.441841321745e+04       5.481855808700e-04       3.792340531452e+11       1.017355297287e-02       1.316856680827e+18       4.460485138016e+13       2.437151420272e+14       1.461743466675e-08       1.708887219692e-06      -9.000000000000e-01       9.109604838488e+17       2.228105484669e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.610231764405e-04       6.616827381507e-02 
       2.611923013843e+07       1.107888829353e-12       1.774456711973e-02       1.472004467455e+09       1.441841309410e+04       5.520228760827e-04       3.765978642542e+11       1.024476508435e-02       1.280621021272e+18       4.368111171741e+13       2.386679479185e+14       1.461743466675e-08       1.705314797017e-06      -9.000000000000e-01       8.858937818752e+17       2.166797152207e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.610974997557e-04       6.613907512496e-02 
       2.593766642505e+07       1.123453221483e-12       1.786877504310e-02       1.451611444942e+09       1.441841296990e+04       5.558870323077e-04       3.739800004102e+11       1.031647564184e-02       1.245382450445e+18       4.277650214645e+13       2.337252781586e+14       1.461743466675e-08       1.701749842473e-06      -9.000000000000e-01       8.615168348628e+17       2.107175787088e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.611718245694e-04       6.610991267372e-02 
       2.575736482289e+07       1.139236270610e-12       1.799385236518e-02       1.431500950137e+09       1.441841284482e+04       5.597782375714e-04       3.713803342294e+11       1.038868813392e-02       1.211113531672e+18       4.189062649463e+13       2.288849681111e+14       1.461743466675e-08       1.698192340448e-06      -9.000000000000e-01       8.378106629760e+17       2.049194970243e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.612461508928e-04       6.608078648129e-02 
       2.557831655857e+07       1.155241048495e-12       1.811980517050e-02       1.411669068829e+09       1.441841271887e+04       5.636966812163e-04       3.687987392137e+11       1.046140607359e-02       1.177787583252e+18       4.102309679380e+13       2.241448979683e+14       1.461743466675e-08       1.694642275363e-06      -9.000000000000e-01       8.147568086428e+17       1.992809559890e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.613204787373e-04       6.605169656811e-02 
       2.540051291973e+07       1.171470670051e-12       1.824663958723e-02       1.392111941040e+09       1.441841259203e+04       5.676425539103e-04       3.662350897443e+11       1.053463299842e-02       1.145378657676e+18       4.017353311039e+13       2.195029918223e+14       1.461743466675e-08       1.691099631670e-06      -9.000000000000e-01       7.923373221843e+17       1.937975656386e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.613948081141e-04       6.602264295509e-02 
       2.522394525455e+07       1.187928293949e-12       1.837436178539e-02       1.372825760265e+09       1.441841246431e+04       5.716160476559e-04       3.636892610756e+11       1.060837247073e-02       1.113861521429e+18       3.934156337901e+13       2.149572167558e+14       1.461743466675e-08       1.687564393856e-06      -9.000000000000e-01       7.705347478392e+17       1.884650568048e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.614691390348e-04       6.599362566362e-02 
       2.504860497134e+07       1.204617123232e-12       1.850297798046e-02       1.353806772739e+09       1.441841233569e+04       5.756173557997e-04       3.611611293291e+11       1.068262807779e-02       1.083211635338e+18       3.852682323953e+13       2.105055819524e+14       1.461743466675e-08       1.684036546439e-06      -9.000000000000e-01       7.493321101721e+17       1.832792777915e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.615434715109e-04       6.596464471562e-02 
       2.487448353817e+07       1.221540405942e-12       1.863249442613e-02       1.335051276702e+09       1.441841220618e+04       5.796466730416e-04       3.586505714875e+11       1.075740343194e-02       1.053405135472e+18       3.772895587751e+13       2.061461378238e+14       1.461743466675e-08       1.680516073968e-06      -9.000000000000e-01       7.287129008572e+17       1.782361911423e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.616178055539e-04       6.593570013346e-02 
       2.470157248239e+07       1.238701435746e-12       1.876291742519e-02       1.316555621677e+09       1.441841207575e+04       5.837041954445e-04       3.561574653886e+11       1.083270217084e-02       1.024418814557e+18       3.694761186791e+13       2.018769751570e+14       1.461743466675e-08       1.677002961027e-06      -9.000000000000e-01       7.086610658245e+17       1.733318704969e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.616921411757e-04       6.590679194003e-02 
       2.452986339026e+07       1.256103552582e-12       1.889425332229e-02       1.298316207764e+09       1.441841194442e+04       5.877901204437e-04       3.536816897194e+11       1.090852795757e-02       9.962301039094e+17       3.618244902208e+13       1.976962242773e+14       1.461743466675e-08       1.673497192230e-06      -9.000000000000e-01       6.891609927606e+17       1.685624975343e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.617664783880e-04       6.587792015872e-02 
       2.435934790651e+07       1.273750143307e-12       1.902650850752e-02       1.280329484938e+09       1.441841181216e+04       5.919046468565e-04       3.512231240102e+11       1.098488448086e-02       9.688170558617e+17       3.543313223787e+13       1.936020542300e+14       1.461743466675e-08       1.669998752224e-06      -9.000000000000e-01       6.701974989523e+17       1.639243590000e+18       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.618408172026e-04       6.584908481340e-02 
