# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:(.)w_scf              18:phi_scf               19:phi'_scf              20:V_scf                 21:V'_scf                22:V''_scf               23:gr.fac. D             24:gr.fac. f          
       1.111709950571e+12       6.115793877804e-22       4.169160092715e-07       2.666508912594e+18       1.415800837592e+04       1.273534375457e-08       1.573959879179e+16       2.407065045187e-07       4.202861160830e+36       3.368115653671e+27       1.840294854706e+28       3.492911100277e-08       2.907408598342e+36       7.110269780943e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -7.134697389129e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.140662022456e-05       2.222582377055e-01 
       1.103982076039e+12       6.201714665950e-22       4.198336682748e-07       2.629566137950e+18       1.415800837591e+04       1.282449116085e-08       1.563018747943e+16       2.423914500488e-07       4.087211967941e+36       3.298364018434e+27       1.802183462868e+28       3.492911100277e-08       2.827406084594e+36       6.914618073855e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -7.285577281996e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.148632041194e-05       2.219141847315e-01 
       1.096307920595e+12       6.288842555247e-22       4.227731551509e-07       2.593135181809e+18       1.415800837591e+04       1.291426259897e-08       1.552153672237e+16       2.440881901976e-07       3.974745068090e+36       3.230056897316e+27       1.764861334872e+28       3.492911100277e-08       2.749604982168e+36       6.724350071137e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -7.439647883707e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.156602059934e-05       2.215711952908e-01 
       1.088687110819e+12       6.377194504260e-22       4.257326509105e-07       2.557208953253e+18       1.415800837591e+04       1.300466243717e-08       1.541364123373e+16       2.457968075274e-07       3.865372894831e+36       3.163164375306e+27       1.728312125542e+28       3.492911100277e-08       2.673944715320e+36       6.539317630597e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -7.596976669277e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.164572078674e-05       2.212292644597e-01 
       1.081119275888e+12       6.466787709804e-22       4.287121555535e-07       2.521780459604e+18       1.415800837590e+04       1.309569507422e-08       1.530649576338e+16       2.475173851785e-07       3.759010291262e+36       3.097657156912e+27       1.692519828200e+28       3.492911100277e-08       2.600366375155e+36       6.359376686439e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -7.757632540636e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.172542097415e-05       2.208883873449e-01 
       1.073604047555e+12       6.557639610291e-22       4.317134880694e-07       2.486842805063e+18       1.415800837590e+04       1.318736493974e-08       1.520009509770e+16       2.492500068731e-07       3.655574443725e+36       3.033506553335e+27       1.657468767658e+28       3.492911100277e-08       2.528812673761e+36       6.184387137094e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -7.921685856809e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.180512116158e-05       2.205485590829e-01 
       1.066141060134e+12       6.649767889127e-22       4.347348294687e-07       2.452389189369e+18       1.415800837590e+04       1.327967649432e-08       1.509443405928e+16       2.509947569195e-07       3.554984817328e+36       2.970684469905e+27       1.623143593351e+28       3.492911100277e-08       2.459227899604e+36       6.014212736134e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -8.089208464727e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.188482134901e-05       2.202097748404e-01 
       1.058729950480e+12       6.743190478152e-22       4.377779987408e-07       2.418412906473e+18       1.415800837590e+04       1.337263422977e-08       1.498950750673e+16       2.527517202163e-07       3.457163093239e+36       2.909163393774e+27       1.589529272615e+28       3.492911100277e-08       2.391557874152e+36       5.848720986196e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -8.260273730692e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.196452153646e-05       2.198720298136e-01 
       1.051370357975e+12       6.837925561129e-22       4.408429958858e-07       2.384907343235e+18       1.415800837589e+04       1.346624266938e-08       1.488531033438e+16       2.545209822561e-07       3.362033107708e+36       2.848916381868e+27       1.556611084101e+28       3.492911100277e-08       2.325749909694e+36       5.687783035817e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -8.434956572509e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.204422172392e-05       2.195353192281e-01 
       1.044061924503e+12       6.933991577285e-22       4.439298209036e-07       2.351865978135e+18       1.415800837589e+04       1.356050636806e-08       1.478183747207e+16       2.563026291302e-07       3.269520792764e+36       2.789917049089e+27       1.524374611335e+28       3.492911100277e-08       2.261752768312e+36       5.531273579109e+36       3.357575687385e+00      -3.357575687385e+00      -1.000000000000e+00       8.500000000000e+00      -8.613333492295e-29       1.007272706216e+01       2.643748286188e+00      -1.453084558259e+01       5.212392191139e-05       2.191996383389e-01 
