# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  563       3.315527120044e-10       1.389926667790e-12       1.858934444362e-12       9.752778410800e-15       5.091515272934e-14       1.407028016723e-15      -1.246417604910e-16 
  564       3.308056719755e-10       1.415122362480e-12       1.977412540823e-12       9.771309652446e-15       5.059053074736e-14       1.426282630883e-15      -1.345354289305e-16 
  565       3.300369315375e-10       1.440887989352e-12       2.093088017187e-12       9.789630630507e-15       5.026853965538e-14       1.446095382947e-15      -1.443466380949e-16 
  566       3.292469759401e-10       1.467215294530e-12       2.205888479212e-12       9.807740614486e-15       4.994915536776e-14       1.466455112297e-15      -1.540755804212e-16 
  567       3.284362989448e-10       1.494095855087e-12       2.315740885779e-12       9.825638885568e-15       4.963235292934e-14       1.487350446321e-15      -1.637224654678e-16 
  568       3.276054028647e-10       1.521521078227e-12       2.422571546643e-12       9.843324736702e-15       4.931810651054e-14       1.508769799406e-15      -1.732875200147e-16 
  569       3.267547986032e-10       1.549482200470e-12       2.526306120174e-12       9.860797472671e-15       4.900638940266e-14       1.530701371928e-15      -1.827709881645e-16 
  570       3.258850056936e-10       1.577970286841e-12       2.626869611101e-12       9.878056410177e-15       4.869717401297e-14       1.553133149241e-15      -1.921731314420e-16 
  571       3.249965523380e-10       1.606976230052e-12       2.724186368261e-12       9.895100877915e-15       4.839043185998e-14       1.576052900673e-15      -2.014942288950e-16 
  572       3.240899754467e-10       1.636490749688e-12       2.818180082340e-12       9.911930216649e-15       4.808613356857e-14       1.599448178514e-15      -2.107345771945e-16 
  573       3.231658206775e-10       1.666504391396e-12       2.908773783619e-12       9.928543779295e-15       4.778424886523e-14       1.623306317007e-15      -2.198944907351e-16 
  574       3.222246424746e-10       1.697007526066e-12       2.995889839718e-12       9.944940930992e-15       4.748474657321e-14       1.647614431339e-15      -2.289743017354e-16 
  575       3.212670041080e-10       1.727990349019e-12       3.079449953342e-12       9.961121049184e-15       4.718759460774e-14       1.672359416633e-15      -2.379743603382e-16 
  576       3.202934777128e-10       1.759442879192e-12       3.159375160025e-12       9.977083523697e-15       4.689275997120e-14       1.697527946941e-15      -2.468950347110e-16 
  577       3.193046443282e-10       1.791354958324e-12       3.235585825874e-12       9.992827756814e-15       4.660020874832e-14       1.723106474232e-15      -2.557367111464e-16 
  578       3.183010939369e-10       1.823716250139e-12       3.308001645317e-12       1.000835316336e-14       4.630990610138e-14       1.749081227382e-15      -2.644997941622e-16 
  579       3.172834255040e-10       1.856516239537e-12       3.376541638842e-12       1.002365917076e-14       4.602181626539e-14       1.775438211172e-15      -2.731847066020e-16 
  580       3.162522470167e-10       1.889744231774e-12       3.441124150748e-12       1.003874521914e-14       4.573590254326e-14       1.802163205269e-15      -2.817918897355e-16 
  581       3.152081755231e-10       1.923389351650e-12       3.501666846884e-12       1.005361076140e-14       4.545212730103e-14       1.829241763228e-15      -2.903218033589e-16 
  582       3.141518371715e-10       1.957440542694e-12       3.558086712399e-12       1.006825526329e-14       4.517045196305e-14       1.856659211474e-15      -2.987749258949e-16 
  583       3.130838400018e-10       1.991886498978e-12       3.610313355275e-12       1.008267857822e-14       4.489084280691e-14       1.884402438480e-15      -3.071515078915e-16 
  584       3.120046914924e-10       2.026715460330e-12       3.658329286621e-12       1.009688208202e-14       4.461328851714e-14       1.912465313425e-15      -3.154508255483e-16 
  585       3.109148790311e-10       2.061915410396e-12       3.702130642190e-12       1.011086756666e-14       4.433778306053e-14       1.940843400909e-15      -3.236719087399e-16 
  586       3.098148970058e-10       2.097474142713e-12       3.741713970080e-12       1.012463686833e-14       4.406431992331e-14       1.969532182645e-15      -3.318137859441e-16 
  587       3.087052468342e-10       2.133379259871e-12       3.777076233169e-12       1.013819186764e-14       4.379289210841e-14       1.998527057077e-15      -3.398754842553e-16 
  588       3.075864369934e-10       2.169618172675e-12       3.808214811548e-12       1.015153448980e-14       4.352349213263e-14       2.027823339009e-15      -3.478560293976e-16 
  589       3.064589830498e-10       2.206178099305e-12       3.835127504954e-12       1.016466670484e-14       4.325611202394e-14       2.057416259222e-15      -3.557544457388e-16 
  590       3.053234076880e-10       2.243046064481e-12       3.857812535208e-12       1.017759052785e-14       4.299074331866e-14       2.087300964098e-15      -3.635697563035e-16 
  591       3.041802407413e-10       2.280208898623e-12       3.876268548648e-12       1.019030801915e-14       4.272737705875e-14       2.117472515239e-15      -3.713009827863e-16 
  592       3.030300192207e-10       2.317653237011e-12       3.890494618561e-12       1.020282128450e-14       4.246600378898e-14       2.147925889096e-15      -3.789471455660e-16 
  593       3.018732873444e-10       2.355365518951e-12       3.900490247622e-12       1.021513247537e-14       4.220661355424e-14       2.178655976584e-15      -3.865072637181e-16 
  594       3.007105965680e-10       2.393331986932e-12       3.906255370323e-12       1.022724378906e-14       4.194919589671e-14       2.209657582707e-15      -3.939803550289e-16 
  595       2.995425056138e-10       2.431538685793e-12       3.907790355412e-12       1.023915746897e-14       4.169373985313e-14       2.240925426181e-15      -4.013654360089e-16 
  596       2.983695805000e-10       2.469971461880e-12       3.905096008325e-12       1.025087580481e-14       4.144023395202e-14       2.272454139054e-15      -4.086615219058e-16 
  597       2.971923945710e-10       2.508615962210e-12       3.898173573620e-12       1.026240113276e-14       4.118866621091e-14       2.304238266330e-15      -4.158676267184e-16 
  598       2.960115285267e-10       2.547457633634e-12       3.887024737414e-12       1.027373583575e-14       4.093902413360e-14       2.336272265590e-15      -4.229827632098e-16 
  599       2.948275704518e-10       2.586481721995e-12       3.871651629815e-12       1.028488234360e-14       4.069129470739e-14       2.368550506614e-15      -4.300059429208e-16 
  600       2.936411158461e-10       2.625673271294e-12       3.852056827356e-12       1.029584313329e-14       4.044546440026e-14       2.401067271005e-15      -4.369361761836e-16 
  601       2.924527676533e-10       2.665017122849e-12       3.828243355432e-12       1.030662072912e-14       4.020151915820e-14       2.433816751806e-15      -4.437724721350e-16 
  602       2.912631362914e-10       2.704497914459e-12       3.800214690732e-12       1.031721770296e-14       3.995944440235e-14       2.466793053128e-15      -4.505138387298e-16 
  603       2.900728396815e-10       2.744100079564e-12       3.767974763674e-12       1.032763667444e-14       3.971922502631e-14       2.499990189771e-15      -4.571592827547e-16 
  604       2.888825032781e-10       2.783807846406e-12       3.731527960841e-12       1.033788031113e-14       3.948084539333e-14       2.533402086842e-15      -4.637078098409e-16 
  605       2.876927600984e-10       2.823605237193e-12       3.690879127413e-12       1.034795132883e-14       3.924428933354e-14       2.567022579382e-15      -4.701584244785e-16 
  606       2.865042507518e-10       2.863476067262e-12       3.646033569603e-12       1.035785249169e-14       3.900954014123e-14       2.600845411983e-15      -4.765101300291e-16 
  607       2.853176234697e-10       2.903403944235e-12       3.596997057089e-12       1.036758661249e-14       3.877658057205e-14       2.634864238417e-15      -4.827619287399e-16 
  608       2.841335341351e-10       2.943372267186e-12       3.543775825452e-12       1.037715655279e-14       3.854539284023e-14       2.669072621251e-15      -4.889128217566e-16 
  609       2.829526463120e-10       2.983364225803e-12       3.486376578609e-12       1.038656522319e-14       3.831595861587e-14       2.703464031473e-15      -4.949618091372e-16 
  610       2.817756312753e-10       3.023362799546e-12       3.424806491245e-12       1.039581558352e-14       3.808825902212e-14       2.738031848114e-15      -5.009078898653e-16 
  611       2.806031680400e-10       3.063350756812e-12       3.359073211251e-12       1.040491064304e-14       3.786227463243e-14       2.772769357869e-15      -5.067500618637e-16 
  612       2.794359433915e-10       3.103310654094e-12       3.289184862156e-12       1.041385346066e-14       3.763798546781e-14       2.807669754720e-15      -5.124873220075e-16 
  613       2.782746519142e-10       3.143224835147e-12       3.215150045563e-12       1.042264714514e-14       3.741537099403e-14       2.842726139556e-15      -5.181186661379e-16 
  614       2.771199960222e-10       3.183075430144e-12       3.136977843581e-12       1.043129485533e-14       3.719441011888e-14       2.877931519797e-15      -5.236430890753e-16 
  615       2.759726859879e-10       3.222844354845e-12       3.054677821263e-12       1.043979980034e-14       3.697508118938e-14       2.913278809018e-15      -5.290595846331e-16 
  616       2.748334399725e-10       3.262513309751e-12       2.968260029035e-12       1.044816523976e-14       3.675736198904e-14       2.948760826566e-15      -5.343671456309e-16 
  617       2.737029840549e-10       3.302063779272e-12       2.877735005138e-12       1.045639448390e-14       3.654122973510e-14       2.984370297186e-15      -5.395647639080e-16 
  618       2.725820522617e-10       3.341477030885e-12       2.783113778055e-12       1.046449089395e-14       3.632666107571e-14       3.020099850643e-15      -5.446514303367e-16 
  619       2.714713865965e-10       3.380734114299e-12       2.684407868950e-12       1.047245788224e-14       3.611363208724e-14       3.055942021340e-15      -5.496261348361e-16 
  620       2.703717370701e-10       3.419815860612e-12       2.581629294099e-12       1.048029891241e-14       3.590211827145e-14       3.091889247948e-15      -5.544878663852e-16 
  621       2.692838617293e-10       3.458702881480e-12       2.474790567328e-12       1.048801749964e-14       3.569209455278e-14       3.127933873018e-15      -5.592356130365e-16 
  622       2.682084483279e-10       3.497377045662e-12       2.363911550985e-12       1.049561714581e-14       3.548353891786e-14       3.164067243418e-15      -5.638686861541e-16 
  623       2.671458772634e-10       3.535825948371e-12       2.249040180155e-12       1.050310114292e-14       3.527644343350e-14       3.200276989234e-15      -5.683877014421e-16 
  624       2.660964531451e-10       3.574038544962e-12       2.130232228735e-12       1.051047276547e-14       3.507080348132e-14       3.236549680378e-15      -5.727936209241e-16 
  625       2.650604826563e-10       3.612003682649e-12       2.007544509378e-12       1.051773533531e-14       3.486661413722e-14       3.272871719352e-15      -5.770874309116e-16 
  626       2.640382745594e-10       3.649710100111e-12       1.881034878054e-12       1.052489222178e-14       3.466387016971e-14       3.309229340596e-15      -5.812701421187e-16 
  627       2.630301397014e-10       3.687146427124e-12       1.750762238600e-12       1.053194684193e-14       3.446256603826e-14       3.345608609828e-15      -5.853427897752e-16 
  628       2.620363910193e-10       3.724301184169e-12       1.616786547280e-12       1.053890266073e-14       3.426269589171e-14       3.381995423391e-15      -5.893064337411e-16 
  629       2.610573435448e-10       3.761162782060e-12       1.479168817340e-12       1.054576319119e-14       3.406425356656e-14       3.418375507594e-15      -5.931621586199e-16 
  630       2.600933144108e-10       3.797719521559e-12       1.337971123559e-12       1.055253199464e-14       3.386723258542e-14       3.454734418059e-15      -5.969110738726e-16 
  631       2.591446228556e-10       3.833959592996e-12       1.193256606806e-12       1.055921268084e-14       3.367162615530e-14       3.491057539059e-15      -6.005543139317e-16 
  632       2.582115902288e-10       3.869871075889e-12       1.045089478599e-12       1.056580890821e-14       3.347742716600e-14       3.527330082867e-15      -6.040930383150e-16 
  633       2.572945399968e-10       3.905441938562e-12       8.935350256553e-13       1.057232438403e-14       3.328462818848e-14       3.563537089098e-15      -6.075284317393e-16 
  634       2.563937977476e-10       3.940660037765e-12       7.386596144479e-13       1.057876286458e-14       3.309322147321e-14       3.599663424049e-15      -6.108617042343e-16 
  635       2.555096911965e-10       3.975513118295e-12       5.805306957623e-13       1.058512815540e-14       3.290319894855e-14       3.635693780051e-15      -6.140940912565e-16 
  636       2.546425501917e-10       4.009988812611e-12       4.192168092505e-13       1.059142411140e-14       3.271455221909e-14       3.671612674804e-15      -6.172268538030e-16 
  637       2.537927067188e-10       4.044074640459e-12       2.547875879862e-13       1.059765463713e-14       3.252727256401e-14       3.707404450724e-15      -6.202612785253e-16 
  638       2.529604949069e-10       4.077758008486e-12       8.731376302016e-14       1.060382368689e-14       3.234135093549e-14       3.743053274289e-15      -6.231986778434e-16 
  639       2.521462510339e-10       4.111026209863e-12      -8.313283206450e-14       1.060993526499e-14       3.215677795700e-14       3.778543135377e-15      -6.260403900592e-16 
  640       2.513503135313e-10       4.143866423902e-12      -2.564792565972e-13       1.061599342589e-14       3.197354392174e-14       3.813857846618e-15      -6.287877794707e-16 
  641       2.505730229900e-10       4.176265715676e-12      -4.326514582649e-13       1.062200227443e-14       3.179163879093e-14       3.848981042727e-15      -6.314422364857e-16 
  642       2.498147221656e-10       4.208211035639e-12      -6.115742685564e-13       1.062796596597e-14       3.161105219223e-14       3.883896179857e-15      -6.340051777356e-16 
  643       2.490757559834e-10       4.239689219245e-12      -7.931713982078e-13       1.063388870662e-14       3.143177341806e-14       3.918586534939e-15      -6.364780461894e-16 
  644       2.483564715443e-10       4.270686986567e-12      -9.773654326467e-13       1.063977475343e-14       3.125379142400e-14       3.953035205024e-15      -6.388623112674e-16 
  645       2.476572181297e-10       4.301190941915e-12      -1.164077827437e-12       1.064562841455e-14       3.107709482712e-14       3.987225106627e-15      -6.411594689551e-16 
  646       2.469783472068e-10       4.331187573458e-12      -1.353228903726e-12       1.065145404943e-14       3.090167190437e-14       4.021138975076e-15      -6.433710419171e-16 
  647       2.463202124344e-10       4.360663252843e-12      -1.544737843683e-12       1.065725606903e-14       3.072751059092e-14       4.054759363848e-15      -6.454985796107e-16 
  648       2.456831696678e-10       4.389604234810e-12      -1.738522685953e-12       1.066303893599e-14       3.055459847853e-14       4.088068643916e-15      -6.475436584001e-16 
  649       2.450675769642e-10       4.417996656818e-12      -1.934500321093e-12       1.066880716482e-14       3.038292281393e-14       4.121049003095e-15      -6.495078816700e-16 
  650       2.444737945884e-10       4.445826538659e-12      -2.132586487024e-12       1.067456532211e-14       3.021247049715e-14       4.153682445382e-15      -6.513928799395e-16 
  651       2.439021850175e-10       4.473079782080e-12      -2.332695764469e-12       1.068031802668e-14       3.004322807992e-14       4.185950790300e-15      -6.532003109760e-16 
  652       2.433531129469e-10       4.499742170399e-12      -2.534741572404e-12       1.068606994980e-14       2.987518176398e-14       4.217835672245e-15      -6.549318599088e-16 
  653       2.428269452951e-10       4.525799368131e-12      -2.738636163499e-12       1.069182581538e-14       2.970831739953e-14       4.249318539826e-15      -6.565892393434e-16 
  654       2.423240512096e-10       4.551236920600e-12      -2.944290619562e-12       1.069759040015e-14       2.954262048348e-14       4.280380655208e-15      -6.581741894749e-16 
  655       2.418448020717e-10       4.576040253561e-12      -3.151614846989e-12       1.070336853385e-14       2.937807615791e-14       4.311003093462e-15      -6.596884782020e-16 
  656       2.413895715020e-10       4.600194672822e-12      -3.360517572204e-12       1.070916509942e-14       2.921466920837e-14       4.341166741898e-15      -6.611339012411e-16 
  657       2.409587353660e-10       4.623685363860e-12      -3.570906337104e-12       1.071498503318e-14       2.905238406229e-14       4.370852299421e-15      -6.625122822395e-16 
  658       2.405526717792e-10       4.646497391440e-12      -3.782687494506e-12       1.072083332504e-14       2.889120478730e-14       4.400040275865e-15      -6.638254728900e-16 
  659       2.401717611122e-10       4.668615699236e-12      -3.995766203591e-12       1.072671501869e-14       2.873111508963e-14       4.428710991340e-15      -6.650753530443e-16 
  660       2.398163859968e-10       4.690025109452e-12      -4.210046425350e-12       1.073263521176e-14       2.857209831242e-14       4.456844575577e-15      -6.662638308268e-16 
  661       2.394868561209e-10       4.710712487724e-12      -4.425434411807e-12       1.073859858560e-14       2.841413977578e-14       4.484425405313e-15      -6.673923871458e-16 
  662       2.391831807858e-10       4.730673291023e-12      -4.641849267387e-12       1.074460798279e-14       2.825723385661e-14       4.511455525199e-15      -6.684606979705e-16 
  663       2.389052913442e-10       4.749905163393e-12      -4.859212611435e-12       1.075066579863e-14       2.810137706162e-14       4.537941521551e-15      -6.694679818978e-16 
  664       2.386531159404e-10       4.768405783953e-12      -5.077445101936e-12       1.075677444878e-14       2.794656569888e-14       4.563890111660e-15      -6.704134529933e-16 
  665       2.384265794954e-10       4.786172867110e-12      -5.296466431917e-12       1.076293636936e-14       2.779279587679e-14       4.589308144355e-15      -6.712963207800e-16 
  666       2.382256036910e-10       4.803204162767e-12      -5.516195325847e-12       1.076915401696e-14       2.764006350307e-14       4.614202600564e-15      -6.721157902276e-16 
  667       2.380501069551e-10       4.819497456543e-12      -5.736549536043e-12       1.077542986875e-14       2.748836428384e-14       4.638580593872e-15      -6.728710617408e-16 
  668       2.379000044460e-10       4.835050569982e-12      -5.957445839071e-12       1.078176642249e-14       2.733769372252e-14       4.662449371086e-15      -6.735613311490e-16 
  669       2.377752080373e-10       4.849861360767e-12      -6.178800032150e-12       1.078816619665e-14       2.718804711894e-14       4.685816312790e-15      -6.741857896945e-16 
  670       2.376756263026e-10       4.863927722934e-12      -6.400526929555e-12       1.079463173041e-14       2.703941956826e-14       4.708688933912e-15      -6.747436240216e-16 
  671       2.376011645003e-10       4.877247587084e-12      -6.622540359020e-12       1.080116558375e-14       2.689180596003e-14       4.731074884278e-15      -6.752340161657e-16 
  672       2.375517245580e-10       4.889818920594e-12      -6.844753158139e-12       1.080777033753e-14       2.674520097715e-14       4.752981949181e-15      -6.756561435420e-16 
  673       2.375272050575e-10       4.901639727837e-12      -7.067077170772e-12       1.081444859351e-14       2.659959909493e-14       4.774418049932e-15      -6.760091789346e-16 
  674       2.375275012196e-10       4.912708050386e-12      -7.289423243445e-12       1.082120297444e-14       2.645499458005e-14       4.795391244428e-15      -6.762922904850e-16 
  675       2.375525048884e-10       4.923021967235e-12      -7.511701221755e-12       1.082803612410e-14       2.631138148958e-14       4.815909727711e-15      -6.765046416814e-16 
  676       2.376021045164e-10       4.932579595007e-12      -7.733819946772e-12       1.083495070738e-14       2.616875366997e-14       4.835981832526e-15      -6.766453913477e-16 
  677       2.376761851492e-10       4.941379088169e-12      -7.955687251441e-12       1.084194941032e-14       2.602710475608e-14       4.855616029886e-15      -6.767136936316e-16 
  678       2.377746284098e-10       4.949418639246e-12      -8.177209956989e-12       1.084903494019e-14       2.588642817019e-14       4.874820929629e-15      -6.767086979947e-16 
  679       2.378973124839e-10       4.956696479031e-12      -8.398293869321e-12       1.085621002554e-14       2.574671712096e-14       4.893605280980e-15      -6.766295492003e-16 
  680       2.380441121042e-10       4.963210876803e-12      -8.618843775430e-12       1.086347741628e-14       2.560796460247e-14       4.911977973113e-15      -6.764753873030e-16 
  681       2.382148985352e-10       4.968960140534e-12      -8.838763439796e-12       1.087083988368e-14       2.547016339324e-14       4.929948035708e-15      -6.762453476372e-16 
  682       2.384095395580e-10       4.973942617108e-12      -9.057955600788e-12       1.087830022052e-14       2.533330605518e-14       4.947524639517e-15      -6.759385608064e-16 
  683       2.386278994550e-10       4.978156692529e-12      -9.276321967070e-12       1.088586124107e-14       2.519738493265e-14       4.964717096920e-15      -6.755541526717e-16 
  684       2.388698389945e-10       4.981600792139e-12      -9.493763214003e-12       1.089352578121e-14       2.506239215144e-14       4.981534862490e-15      -6.750912443409e-16 
  685       2.391352154156e-10       4.984273380827e-12      -9.710178980046e-12       1.090129669845e-14       2.492831961775e-14       4.997987533548e-15      -6.745489521573e-16 
  686       2.394238824128e-10       4.986172963245e-12      -9.925467863162e-12       1.090917687201e-14       2.479515901726e-14       5.014084850728e-15      -6.739263876888e-16 
  687       2.397356901205e-10       4.987298084017e-12      -1.013952741722e-11       1.091716920287e-14       2.466290181408e-14       5.029836698540e-15      -6.732226577166e-16 
  688       2.400704850983e-10       4.987647327958e-12      -1.035225414839e-11       1.092527661384e-14       2.453153924977e-14       5.045253105922e-15      -6.724368642241e-16 
  689       2.404281103151e-10       4.987219320282e-12      -1.056354351157e-11       1.093350204962e-14       2.440106234235e-14       5.060344246809e-15      -6.715681043862e-16 
  690       2.408084051342e-10       4.986012726819e-12      -1.077328990675e-11       1.094184847687e-14       2.427146188529e-14       5.075120440692e-15      -6.706154705574e-16 
  691       2.412112052977e-10       4.984026254224e-12      -1.098138667545e-11       1.095031888423e-14       2.414272844654e-14       5.089592153174e-15      -6.695780502615e-16 
  692       2.416363429117e-10       4.981258650193e-12      -1.118772609711e-11       1.095891628242e-14       2.401485236752e-14       5.103769996537e-15      -6.684549261800e-16 
  693       2.420836464304e-10       4.977708703676e-12      -1.139219938549e-11       1.096764370430e-14       2.388782376211e-14       5.117664730300e-15      -6.672451761413e-16 
  694       2.425529406413e-10       4.973375245090e-12      -1.159469668507e-11       1.097650420491e-14       2.376163251570e-14       5.131287261776e-15      -6.659478731095e-16 
  695       2.430440466497e-10       4.968257146528e-12      -1.179510706748e-11       1.098550086154e-14       2.363626828412e-14       5.144648646641e-15      -6.645620851730e-16 
  696       2.435567818634e-10       4.962353321981e-12      -1.199331852786e-11       1.099463677379e-14       2.351172049274e-14       5.157760089486e-15      -6.630868755341e-16 
  697       2.440909599776e-10       4.955662727541e-12      -1.218921798128e-11       1.100391506363e-14       2.338797833538e-14       5.170632944384e-15      -6.615213024970e-16 
  698       2.446463909594e-10       4.948184361621e-12      -1.238269125917e-11       1.101333887547e-14       2.326503077340e-14       5.183278715447e-15      -6.598644194577e-16 
  699       2.452228810325e-10       4.939917265166e-12      -1.257362310569e-11       1.102291137621e-14       2.314286653463e-14       5.195709057389e-15      -6.581152748919e-16 
  700       2.458202047712e-10       4.930862030236e-12      -1.276190850226e-11       1.103263518454e-14       2.302147564970e-14       5.207933209765e-15      -6.562733213883e-16 
  701       2.464380207738e-10       4.921025359808e-12      -1.294748690731e-11       1.104251064572e-14       2.290085409788e-14       5.219950239908e-15      -6.543396521179e-16 
  702       2.470759542024e-10       4.910415603376e-12      -1.313030872263e-11       1.105253752100e-14       2.278099925605e-14       5.231756639520e-15      -6.523157900987e-16 
  703       2.477336244925e-10       4.899041257770e-12      -1.331032402904e-11       1.106271555502e-14       2.266190836952e-14       5.243348876291e-15      -6.502032815730e-16 
  704       2.484106453308e-10       4.886910967730e-12      -1.348748258554e-11       1.107304447576e-14       2.254357855148e-14       5.254723393835e-15      -6.480036960967e-16 
  705       2.491066246336e-10       4.874033526494e-12      -1.366173382850e-11       1.108352399443e-14       2.242600678232e-14       5.265876611620e-15      -6.457186266280e-16 
  706       2.498211645239e-10       4.860417876376e-12      -1.383302687081e-11       1.109415380541e-14       2.230918990902e-14       5.276804924901e-15      -6.433496896167e-16 
  707       2.505538613103e-10       4.846073109352e-12      -1.400131050110e-11       1.110493358615e-14       2.219312464457e-14       5.287504704656e-15      -6.408985250925e-16 
  708       2.513043054639e-10       4.831008467637e-12      -1.416653318284e-11       1.111586299712e-14       2.207780756732e-14       5.297972297517e-15      -6.383667967545e-16 
  709       2.520720815967e-10       4.815233344272e-12      -1.432864305360e-11       1.112694168172e-14       2.196323512036e-14       5.308204025703e-15      -6.357561920600e-16 
  710       2.528567684397e-10       4.798757283701e-12      -1.448758792414e-11       1.113816926620e-14       2.184940361092e-14       5.318196186954e-15      -6.330684223130e-16 
  711       2.536579388202e-10       4.781589982358e-12      -1.464331527766e-11       1.114954535955e-14       2.173630920971e-14       5.327945054463e-15      -6.303052227540e-16 
  712       2.544751596403e-10       4.763741289245e-12      -1.479577226889e-11       1.116106955349e-14       2.162394795037e-14       5.337446876811e-15      -6.274683526479e-16 
  713       2.553079918542e-10       4.745221206516e-12      -1.494490572336e-11       1.117274142232e-14       2.151231572877e-14       5.346697877899e-15      -6.245595953739e-16 
  714       2.561559904467e-10       4.726039890059e-12      -1.509066213647e-11       1.118456052288e-14       2.140140830245e-14       5.355694256880e-15      -6.215807585137e-16 
  715       2.570187044106e-10       4.706207650076e-12      -1.523298767276e-11       1.119652639448e-14       2.129122128997e-14       5.364432188093e-15      -6.185336739407e-16 
  716       2.578956767248e-10       4.685734951667e-12      -1.537182816501e-11       1.120863855877e-14       2.118175017033e-14       5.372907820998e-15      -6.154201979091e-16 
  717       2.587864443323e-10       4.664632415412e-12      -1.550712911344e-11       1.122089651972e-14       2.107299028228e-14       5.381117280105e-15      -6.122422111427e-16 
  718       2.596905381180e-10       4.642910817952e-12      -1.563883568491e-11       1.123329976351e-14       2.096493682378e-14       5.389056664911e-15      -6.090016189237e-16 
  719       2.606074828864e-10       4.620581092570e-12      -1.576689271203e-11       1.124584775845e-14       2.085758485132e-14       5.396722049833e-15      -6.057003511816e-16 
  720       2.615367973397e-10       4.597654329775e-12      -1.589124469241e-11       1.125853995491e-14       2.075092927933e-14       5.404109484136e-15      -6.023403625826e-16 
  721       2.624779940558e-10       4.574141777885e-12      -1.601183578776e-11       1.127137578524e-14       2.064496487956e-14       5.411214991872e-15      -5.989236326180e-16 
  722       2.634305794660e-10       4.550054843604e-12      -1.612860982313e-11       1.128435466369e-14       2.053968628046e-14       5.418034571811e-15      -5.954521656933e-16 
  723       2.643940538328e-10       4.525405092609e-12      -1.624151028601e-11       1.129747598632e-14       2.043508796654e-14       5.424564197374e-15      -5.919279912173e-16 
  724       2.653679112281e-10       4.500204250129e-12      -1.635048032559e-11       1.131073913094e-14       2.033116427779e-14       5.430799816565e-15      -5.883531636909e-16 
  725       2.663516395109e-10       4.474464201530e-12      -1.645546275185e-11       1.132414345702e-14       2.022790940903e-14       5.436737351907e-15      -5.847297627959e-16 
  726       2.673447203051e-10       4.448196992893e-12      -1.655640003478e-11       1.133768830561e-14       2.012531740928e-14       5.442372700371e-15      -5.810598934841e-16 
  727       2.683466289778e-10       4.421414831599e-12      -1.665323430355e-11       1.135137299926e-14       2.002338218119e-14       5.447701733313e-15      -5.773456860663e-16 
  728       2.693568346167e-10       4.394130086909e-12      -1.674590734567e-11       1.136519684196e-14       1.992209748036e-14       5.452720296406e-15      -5.735892963010e-16 
  729       2.703748000082e-10       4.366355290548e-12      -1.683436060618e-11       1.137915911902e-14       1.982145691479e-14       5.457424209571e-15      -5.697929054835e-16 
  730       2.713999816153e-10       4.338103137285e-12      -1.691853518680e-11       1.139325909704e-14       1.972145394418e-14       5.461809266913e-15      -5.659587205348e-16 
  731       2.724318295557e-10       4.309386485516e-12      -1.699837184512e-11       1.140749602380e-14       1.962208187939e-14       5.465871236652e-15      -5.620889740906e-16 
  732       2.734697875792e-10       4.280218357846e-12      -1.707381099377e-11       1.142186912817e-14       1.952333388175e-14       5.469605861058e-15      -5.581859245899e-16 
  733       2.745132930460e-10       4.250611941671e-12      -1.714479269959e-11       1.143637762008e-14       1.942520296249e-14       5.473008856382e-15      -5.542518563646e-16 
  734       2.755617769046e-10       4.220580589759e-12      -1.721125668281e-11       1.145102069039e-14       1.932768198212e-14       5.476075912791e-15      -5.502890797275e-16 
  735       2.766146636694e-10       4.190137820834e-12      -1.727314231622e-11       1.146579751083e-14       1.923076364977e-14       5.478802694299e-15      -5.462999310622e-16 
  736       2.776713713988e-10       4.159297320154e-12      -1.733038862433e-11       1.148070723393e-14       1.913444052262e-14       5.481184838702e-15      -5.422867729113e-16 
  737       2.787313116731e-10       4.128072940099e-12      -1.738293428256e-11       1.149574899292e-14       1.903870500523e-14       5.483217957512e-15      -5.382519940657e-16 
  738       2.797938895723e-10       4.096478700747e-12      -1.743071761643e-11       1.151092190168e-14       1.894354934897e-14       5.484897635887e-15      -5.341980096535e-16 
  739       2.808585349243e-10       4.064528679243e-12      -1.747368866050e-11       1.152622475279e-14       1.884896667882e-14       5.486220213878e-15      -5.301268364200e-16 
  740       2.819247967707e-10       4.032236674323e-12      -1.751184559818e-11       1.154165510530e-14       1.875495409743e-14       5.487185147219e-15      -5.260388091929e-16 
  741       2.829922507216e-10       3.999616536320e-12      -1.754519903952e-11       1.155721017885e-14       1.866150964107e-14       5.487792692999e-15      -5.219338392600e-16 
  742       2.840604678391e-10       3.966682278337e-12      -1.757376002836e-11       1.157288715366e-14       1.856863125740e-14       5.488043132676e-15      -5.178118368791e-16 
  743       2.851290146221e-10       3.933448076807e-12      -1.759754004418e-11       1.158868317043e-14       1.847631680505e-14       5.487936772181e-15      -5.136727112734e-16 
