# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_scf            18:(.)p_scf              19:(.)w_scf              20:phi_scf               21:phi'_scf              22:V_scf                 23:V'_scf                24:V''_scf               25:gr.fac. D             26:gr.fac. f          
       1.893819890230e+07       1.570058621037e-12       1.823393561244e-02       1.038758777242e+09       1.195666271369e+04       6.313515949443e-04       2.264376686362e+11       1.052727478373e-02       3.539434319757e+17       1.665055087042e+13       9.097645759720e+13       1.461743466675e-08       1.548524399613e-06      -9.000000000000e-01       2.448470549166e+17       1.079019797297e+18       4.801216833959e+17       1.600055064159e+17       3.332603211840e-01      -1.357779121318e+01       7.317370887278e+01       4.801742654699e+17      -1.439799653966e+18       4.317230623619e+18       1.209297835594e-03       6.439349918220e-02 
       1.880655297926e+07       1.592114612531e-12       1.836155658020e-02       1.024368135339e+09       1.195666258607e+04       6.357710508396e-04       2.248636203367e+11       1.060095547886e-02       3.442040462395e+17       1.630572792986e+13       8.909238962403e+13       1.461743466675e-08       1.545287214469e-06      -9.000000000000e-01       2.381096508606e+17       1.049330076699e+18       4.669109814811e+17       1.556038214592e+17       3.332622868830e-01      -1.356848523979e+01       7.266516165694e+01       4.669607400329e+17      -1.400178977224e+18       4.198428262133e+18       1.209841037460e-03       6.436559042693e-02 
       1.867582217263e+07       1.614480453447e-12       1.849007080637e-02       1.010176850226e+09       1.195666245755e+04       6.402214428266e-04       2.233005137921e+11       1.067515187905e-02       3.347326571293e+17       1.596804606708e+13       8.724733957676e+13       1.461743466675e-08       1.542056796660e-06      -9.000000000000e-01       2.315576385329e+17       1.020457268733e+18       4.540637576847e+17       1.513232131466e+17       3.332642400667e-01      -1.355917925900e+01       7.216014695777e+01       4.541108168071e+17      -1.361648559531e+18       4.082895035862e+18       1.210384247824e-03       6.433771449725e-02 
       1.854600012109e+07       1.637160496797e-12       1.861948454462e-02       9.961821603349e+08       1.195666232814e+04       6.447029874566e-04       2.217482729422e+11       1.074986759426e-02       3.255218902372e+17       1.563735739458e+13       8.544049941720e+13       1.461743466675e-08       1.538833132039e-06      -9.000000000000e-01       2.251859165476e+17       9.923788965694e+17       4.415700119278e+17       1.471603513278e+17       3.332661805664e-01      -1.354987327101e+01       7.165864025491e+01       4.416144908999e+17      -1.324178401277e+18       3.970540991157e+18       1.210927466756e-03       6.430987139892e-02 
       1.841708050758e+07       1.660159156748e-12       1.874980409048e-02       9.823813423513e+08       1.195666219782e+04       6.492159027967e-04       2.202068222558e+11       1.082510625970e-02       3.165645740753e+17       1.531351708752e+13       8.367107784114e+13       1.461743466675e-08       1.535616206489e-06      -9.000000000000e-01       2.189895238926e+17       9.650731017999e+17       4.294200192371e+17       1.431119974411e+17       3.332681082156e-01      -1.354056727597e+01       7.116061719825e+01       4.294620326940e+17      -1.287739328261e+18       3.861278649354e+18       1.211470694325e-03       6.428206113799e-02 
       1.828905705891e+07       1.683480909480e-12       1.888103578676e-02       9.687717106825e+08       1.195666206659e+04       6.537604084406e-04       2.186760867266e+11       1.090087153603e-02       3.078537344922e+17       1.499638332030e+13       8.193829993181e+13       1.461743466675e-08       1.532406005922e-06      -9.000000000000e-01       2.129636360668e+17       9.385186274186e+17       4.176043221764e+17       1.391750019941e+17       3.332700228502e-01      -1.353126127405e+01       7.066605360670e+01       4.176439802735e+17      -1.252302968986e+18       3.755022938687e+18       1.212013930603e-03       6.425428372089e-02 
       1.816192354554e+07       1.707130294057e-12       1.901318601995e-02       9.553506169352e+08       1.195666193444e+04       6.583367255191e-04       2.171559918699e+11       1.097716710952e-02       2.993825892429e+17       1.468581720443e+13       8.024140682052e+13       1.461743466675e-08       1.529202516278e-06      -9.000000000000e-01       2.071035613241e+17       9.126948012784e+17       4.061137234875e+17       1.353463021146e+17       3.332719243081e-01      -1.352195526544e+01       7.017492546705e+01       4.061511320593e+17      -1.217841732573e+18       3.651691128070e+18       1.212557175660e-03       6.422653915438e-02 
       1.803567378121e+07       1.731111913316e-12       1.914626121652e-02       9.421154494003e+08       1.195666180136e+04       6.629450767108e-04       2.156464637183e+11       1.105399669227e-02       2.911445427078e+17       1.438168272775e+13       7.857965535431e+13       1.461743466675e-08       1.526005723529e-06      -9.000000000000e-01       2.014047370201e+17       8.875815199988e+17       3.949392789328e+17       1.316229191681e+17       3.332738124296e-01      -1.351264925031e+01       6.968720893278e+01       3.949745396470e+17      -1.184328787284e+18       3.551202762699e+18       1.213100429567e-03       6.419882744556e-02 
       1.791030162267e+07       1.755430434755e-12       1.928026785390e-02       9.290636325449e+08       1.195666166736e+04       6.675856862532e-04       2.141474288192e+11       1.113136402233e-02       2.831331807580e+17       1.408384669480e+13       7.695231777049e+13       1.461743466675e-08       1.522815613674e-06      -9.000000000000e-01       1.958627260599e+17       8.631592333176e+17       3.840722903352e+17       1.280019564410e+17       3.332756870571e-01      -1.350334322881e+01       6.920288032293e+01       3.841055008412e+17      -1.151738039639e+18       3.453479601431e+18       1.213643692398e-03       6.417114860190e-02 
       1.778580096936e+07       1.780090591445e-12       1.941521245317e-02       9.161926265111e+08       1.195666153241e+04       6.722587799534e-04       2.126588142301e+11       1.120927286393e-02       2.753422657605e+17       1.379217866853e+13       7.535868137790e+13       1.461743466675e-08       1.519632172743e-06      -9.000000000000e-01       1.904732134432e+17       8.394089288732e+17       3.735042988094e+17       1.244805968878e+17       3.332775480352e-01      -1.349403720114e+01       6.872191612088e+01       3.735355528824e+17      -1.120044114105e+18       3.358445555878e+18       1.214186964225e-03       6.414350263123e-02 
       1.766216576314e+07       1.805097182952e-12       1.955110157724e-02       9.034999266217e+08       1.195666139652e+04       6.769645851990e-04       2.111805475158e+11       1.128772700764e-02       2.677657317224e+17       1.350655091318e+13       7.379804824479e+13       1.461743466675e-08       1.516455386794e-06      -9.000000000000e-01       1.852320029047e+17       8.163121174054e+17       3.632270781792e+17       1.210561009398e+17       3.332793952110e-01      -1.348473116746e+01       6.824429297331e+01       3.632564658591e+17      -1.089222333340e+18       3.266026631185e+18       1.214730245119e-03       6.411588954172e-02 
       1.753938998799e+07       1.830455076272e-12       1.968794183995e-02       8.909830628934e+08       1.195666125968e+04       6.817033309693e-04       2.097125567445e+11       1.136673027055e-02       2.603976795671e+17       1.322683833832e+13       7.226973489318e+13       1.461743466675e-08       1.513285241915e-06      -9.000000000000e-01       1.801350136467e+17       7.938508183629e+17       3.532326285759e+17       1.177258043745e+17       3.332812284334e-01      -1.347542512793e+01       6.776998768895e+01       3.532602363020e+17      -1.059248698990e+18       3.176150868430e+18       1.215273535155e-03       6.408830934192e-02 
       1.741746766969e+07       1.856169206772e-12       1.982573989881e-02       8.786395995558e+08       1.195666112188e+04       6.864752478467e-04       2.082547704845e+11       1.144628649649e-02       2.532323725419e+17       1.295291844404e+13       7.077307199951e+13       1.461743466675e-08       1.510121724222e-06      -9.000000000000e-01       1.751782771623e+17       7.720075459075e+17       3.435131702128e+17       1.144871162434e+17       3.332830475538e-01      -1.346611908274e+01       6.729897723754e+01       3.435390809542e+17      -1.030099873007e+18       3.088748288611e+18       1.215816834407e-03       6.406076204073e-02 
       1.729639287556e+07       1.882244579160e-12       1.996450245861e-02       8.664671345777e+08       1.195666098312e+04       6.912805680274e-04       2.068071178006e+11       1.152639955617e-02       2.462642317513e+17       1.268467126736e+13       6.930740410152e+13       1.461743466675e-08       1.506964819862e-06      -9.000000000000e-01       1.703579341451e+17       7.507652953032e+17       3.340611373315e+17       1.113375168567e+17       3.332848524257e-01      -1.345681303206e+01       6.683123874865e+01       3.340854307122e+17      -1.001753159478e+18       3.003750838176e+18       1.216360142949e-03       6.403324764741e-02 
       1.717615971416e+07       1.908686268450e-12       2.010423627326e-02       8.544632991997e+08       1.195666084339e+04       6.961195253331e-04       2.053695282508e+11       1.160707334740e-02       2.394878318128e+17       1.242197932966e+13       6.787208931120e+13       1.461743466675e-08       1.503814515008e-06      -9.000000000000e-01       1.656702314842e+17       7.301075296792e+17       3.248691723136e+17       1.082745558237e+17       3.332866429048e-01      -1.344750697606e+01       6.636674951060e+01       3.248919247348e+17      -9.741864869659e+17       2.921092336048e+18       1.216903460856e-03       6.400576617162e-02 
       1.705676233501e+07       1.935499420957e-12       2.024494813850e-02       8.426257574735e+08       1.195666070268e+04       7.009923552222e-04       2.039419318826e+11       1.168831179526e-02       2.328978966334e+17       1.216472758523e+13       6.646649903366e+13       1.461743466675e-08       1.500670795865e-06      -9.000000000000e-01       1.611115193426e+17       7.100181671578e+17       3.159301199552e+17       1.052958501467e+17       3.332884188492e-01      -1.343820091490e+01       6.590548696935e+01       3.159514047128e+17      -9.473783913228e+17       2.840708422111e+18       1.217446788202e-03       6.397831762338e-02 
       1.693819492829e+07       1.962689255293e-12       2.038664490283e-02       8.309522058074e+08       1.195666056098e+04       7.058992948011e-04       2.025242592299e+11       1.177011885233e-02       2.264892953010e+17       1.191280337088e+13       6.509001769183e+13       1.461743466675e-08       1.497533648665e-06      -9.000000000000e-01       1.566782483151e+17       6.904815683362e+17       3.072370218991e+17       1.023990823680e+17       3.332901801189e-01      -1.342889484876e+01       6.544742872739e+01       3.072569092967e+17      -9.213079989847e+17       2.762536507108e+18       1.217990125065e-03       6.395090201306e-02 
