# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
 2163       6.379012647242e+02       5.122231573861e-12       1.544675639255e-08 
 2164       6.370529739105e+02       5.108404157307e-12       1.505937141318e-08 
 2165       6.361728404261e+02       5.094606640538e-12       1.467499134504e-08 
 2166       6.352609317154e+02       5.080839041624e-12       1.429402734215e-08 
 2167       6.343173157053e+02       5.067101377149e-12       1.391689278134e-08 
 2168       6.333420608051e+02       5.053393662205e-12       1.354400326734e-08 
 2169       6.323352359076e+02       5.039715910389e-12       1.317577663783e-08 
 2170       6.312969103893e+02       5.026068133787e-12       1.281263296858e-08 
 2171       6.302271541116e+02       5.012450342974e-12       1.245499457854e-08 
 2172       6.291260374211e+02       4.998862547003e-12       1.210328603492e-08 
 2173       6.279936311502e+02       4.985304753397e-12       1.175793415829e-08 
 2174       6.268300066179e+02       4.971776968142e-12       1.141936802775e-08 
 2175       6.256352356304e+02       4.958279195681e-12       1.108801898598e-08 
 2176       6.244093904818e+02       4.944811438901e-12       1.076432064438e-08 
 2177       6.231525439545e+02       4.931373699134e-12       1.044870888823e-08 
 2178       6.218647693202e+02       4.917965976141e-12       1.014162188178e-08 
 2179       6.205461403402e+02       4.904588268107e-12       9.843500073379e-09 
 2180       6.191967312663e+02       4.891240571636e-12       9.554786200664e-09 
 2181       6.178166168414e+02       4.877922881739e-12       9.275925295654e-09 
 2182       6.164059268551e+02       4.864635204068e-12       9.007288589546e-09 
 2183       6.149650102104e+02       4.851377591794e-12       8.748944379488e-09 
 2184       6.134942719590e+02       4.838150109210e-12       8.500884867153e-09 
 2185       6.119941188484e+02       4.824952819522e-12       8.263102049498e-09 
 2186       6.104649593238e+02       4.811785784855e-12       8.035587718176e-09 
 2187       6.089072035299e+02       4.798649066237e-12       7.818333458936e-09 
 2188       6.073212633133e+02       4.785542723598e-12       7.611330651031e-09 
 2189       6.057075522242e+02       4.772466815763e-12       7.414570466619e-09 
 2190       6.040664855187e+02       4.759421400445e-12       7.228043870168e-09 
 2191       6.023984801605e+02       4.746406534241e-12       7.051741617856e-09 
 2192       6.007039548231e+02       4.733422272624e-12       6.885654256978e-09 
 2193       5.989833298919e+02       4.720468669937e-12       6.729772125340e-09 
 2194       5.972370274661e+02       4.707545779387e-12       6.584085350665e-09 
 2195       5.954654713606e+02       4.694653653041e-12       6.448583849993e-09 
 2196       5.936690871083e+02       4.681792341816e-12       6.323257329077e-09 
 2197       5.918483019618e+02       4.668961895477e-12       6.208095281785e-09 
 2198       5.900035448959e+02       4.656162362628e-12       6.103086989497e-09 
 2199       5.881352466089e+02       4.643393790706e-12       6.008221520503e-09 
 2200       5.862438395253e+02       4.630656225975e-12       5.923487729400e-09 
 2201       5.843297577975e+02       4.617949713522e-12       5.848874256489e-09 
 2202       5.823934373077e+02       4.605274297248e-12       5.784369527168e-09 
 2203       5.804353156703e+02       4.592630019863e-12       5.729961751333e-09 
 2204       5.784558322334e+02       4.580016922878e-12       5.685638922766e-09 
 2205       5.764554280815e+02       4.567435046603e-12       5.651388818535e-09 
 2206       5.744345460367e+02       4.554884430135e-12       5.627198998383e-09 
 2207       5.723936306614e+02       4.542365111357e-12       5.613056804122e-09 
 2208       5.703331282600e+02       4.529877126929e-12       5.608949359029e-09 
 2209       5.682534868811e+02       4.517420512280e-12       5.614863567230e-09 
 2210       5.661551563191e+02       4.504995301607e-12       5.630786113099e-09 
 2211       5.640385881168e+02       4.492601527862e-12       5.656703460643e-09 
 2212       5.619042355670e+02       4.480239222751e-12       5.692601852896e-09 
 2213       5.597525537146e+02       4.467908416726e-12       5.738467311304e-09 
 2214       5.575839993588e+02       4.455609138977e-12       5.794285635115e-09 
 2215       5.553990310549e+02       4.443341417426e-12       5.860042400771e-09 
 2216       5.531981091163e+02       4.431105278725e-12       5.935722961290e-09 
 2217       5.509816956169e+02       4.418900748243e-12       6.021312445653e-09 
 2218       5.487502543925e+02       4.406727850062e-12       6.116795758197e-09 
 2219       5.465042510434e+02       4.394586606974e-12       6.222157577991e-09 
 2220       5.442441529361e+02       4.382477040470e-12       6.337382358229e-09 
 2221       5.419704323063e+02       4.370399166081e-12       6.462425244860e-09 
 2222       5.396835755858e+02       4.358352979341e-12       6.597124519409e-09 
 2223       5.373840741415e+02       4.346338469629e-12       6.741288289600e-09 
 2224       5.350724211814e+02       4.334355624795e-12       6.894723488894e-09 
 2225       5.327491117572e+02       4.322404431154e-12       7.057235873746e-09 
 2226       5.304146427662e+02       4.310484873479e-12       7.228630020858e-09 
 2227       5.280695129537e+02       4.298596934994e-12       7.408709324433e-09 
 2228       5.257142229143e+02       4.286740597366e-12       7.597275993421e-09 
 2229       5.233492750951e+02       4.274915840700e-12       7.794131048769e-09 
 2230       5.209751737968e+02       4.263122643526e-12       7.999074320663e-09 
 2231       5.185924251764e+02       4.251360982800e-12       8.211904445772e-09 
