# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  253       5.192341384380e+16       1.446510180540e+04      -6.475501967708e+09 
  254       4.534927062583e+16       1.249629462765e+04      -5.862617549436e+09 
  255       3.929918501084e+16       1.072400447144e+04      -5.283920566374e+09 
  256       3.375943330461e+16       9.145808765599e+03      -4.739064909329e+09 
  257       2.871553439738e+16       7.758708251101e+03      -4.227640876077e+09 
  258       2.415224126512e+16       6.559105634206e+03      -3.749173592248e+09 
  259       2.005353247079e+16       5.542783871295e+03      -3.303121418552e+09 
  260       1.640260366554e+16       4.704884082698e+03      -2.888874344344e+09 
  261       1.318185909000e+16       4.039883092890e+03      -2.505752367536e+09 
  262       1.037290307551e+16       3.541570594403e+03      -2.153003860840e+09 
  263       7.956531545358e+15       3.203025932796e+03      -1.829803924360e+09 
  264       5.912723516020e+15       3.016594510049e+03      -1.535252724519e+09 
  265       4.220632598426e+15       2.973863803711e+03      -1.268373819329e+09 
  266       2.858578499188e+15       3.065638999175e+03      -1.028112470002e+09 
  267       1.804038521850e+15       3.281918232413e+03      -8.133339389024e+08 
  268       1.033639068133e+15       3.611867440533e+03      -6.228217738338e+08 
  269       5.231471391809e+14       4.043794817500e+03      -4.552760786761e+08 
  270       2.474618368026e+14       4.565124872380e+03      -3.093117703556e+08 
  271       1.806058647189e+14       5.162372087453e+03      -1.834568221589e+08 
  272       2.957170298073e+14       5.821114173544e+03      -7.615049338664e+07 
  273       5.650397433464e+14       6.525964919926e+03       1.425845465188e+07 
  274       9.599165222609e+14       7.260546636151e+03       8.951355630366e+07 
  275       1.450779490367e+15       8.007462183141e+03       1.514524528964e+08 
  276       2.007141879617e+15       8.748266590916e+03       2.020087177220e+08 
  277       2.597589531343e+15       9.463438260286e+03       2.432136946801e+08 
  278       3.189772397505e+15       1.013234974587e+04       2.771983505804e+08 
  279       3.756117789572e+15       1.073703232993e+04       3.058233676680e+08 
  280       4.291315251588e+15       1.127396533464e+04       3.295336651806e+08 
  281       4.795720999189e+15       1.174344313803e+04       3.484187731491e+08 
  282       5.269718055140e+15       1.214589295602e+04       3.625768633908e+08 
  283       5.713716539751e+15       1.248187946952e+04       3.721149323467e+08 
  284       6.128153961281e+15       1.275210952485e+04       3.771489853178e+08 
  285       6.513495506357e+15       1.295743690832e+04       3.778042221016e+08 
  286       6.870234330384e+15       1.309886719517e+04       3.742152240287e+08 
  287       7.198891847953e+15       1.317756267351e+04       3.665261423996e+08 
  288       7.500018023258e+15       1.319484734367e+04       3.548908883214e+08 
  289       7.774191660505e+15       1.315221199350e+04       3.394733239448e+08 
  290       8.022020694325e+15       1.305131935005e+04       3.204474551004e+08 
  291       8.244142480182e+15       1.289400930815e+04       2.979976253363e+08 
  292       8.441224084793e+15       1.268230423641e+04       2.723187113545e+08 
  293       8.613962576530e+15       1.241841436096e+04       2.436163198484e+08 
  294       8.763085315839e+15       1.210474322771e+04       2.121069857393e+08 
  295       8.889350245648e+15       1.174389324322e+04       1.780183718139e+08 
  296       8.993546181782e+15       1.133867129510e+04       1.415894697615e+08 
  297       9.076493103371e+15       1.089209445206e+04       1.030708026111e+08 
  298       9.139042443264e+15       1.040739574427e+04       6.272462856854e+07 
  299       9.182077378441e+15       9.888030024526e+03       2.082514625403e+07 
  300       9.206513120424e+15       9.337679910627e+03      -2.234129866050e+07 
  301       9.213297205689e+15       8.760261809486e+03      -6.647600541401e+07 
  302       9.203409786077e+15       8.159932023471e+03      -1.112677087188e+08 
  303       9.177863919210e+15       7.541092939439e+03      -1.563923679232e+08 
  304       9.137705858894e+15       6.908399300957e+03      -2.015129547735e+08 
  305       9.084015345541e+15       6.266764564191e+03      -2.462792397769e+08 
  306       9.017905896574e+15       5.621367337947e+03      -2.903275771632e+08 
  307       8.940525096841e+15       4.977657908352e+03      -3.332806884476e+08 
  308       8.853054889027e+15       4.341364848660e+03      -3.747474445926e+08 
  309       8.756711864064e+15       3.718501714652e+03      -4.143226467701e+08 
  310       8.652747551546e+15       3.115373826140e+03      -4.515868057237e+08 
  311       8.542448710138e+15       2.538585135033e+03      -4.861059197304e+08 
  312       8.426939781454e+15       1.993862719069e+03      -5.175135912488e+08 
  313       8.306579525400e+15       1.482394773460e+03      -5.457641663296e+08 
  314       8.181536956234e+15       1.004168260610e+03      -5.708967271380e+08 
  315       8.051986702202e+15       5.591197789362e+02      -5.929544005483e+08 
  316       7.918109052842e+15       1.471339285225e+02      -6.119844365316e+08 
  317       7.780090006300e+15      -2.319583468541e+02      -6.280382870846e+08 
  318       7.638121316638e+15      -5.783814414715e+02      -6.411716857016e+08 
