# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  180       4.605211416010e+03       7.101990343156e-08       1.547303313510e-04 
  181       4.632370286388e+03       7.063428597089e-08       1.534366931358e-04 
  182       4.659099714333e+03       7.024978347636e-08       1.521598228419e-04 
  183       4.685392235030e+03       6.986695189597e-08       1.509001539187e-04 
  184       4.711240444729e+03       6.948630457969e-08       1.496580080428e-04 
  185       4.736637002461e+03       6.910830845675e-08       1.484335901858e-04 
  186       4.761574631754e+03       6.873338010081e-08       1.472269836157e-04 
  187       4.786046122357e+03       6.836188168177e-08       1.460381448321e-04 
  188       4.810044331953e+03       6.799411680306e-08       1.448668984361e-04 
  189       4.833562187880e+03       6.763032622304e-08       1.437129319331e-04 
  190       4.856592688849e+03       6.727068345939e-08       1.425757904712e-04 
  191       4.879128906662e+03       6.691529027506e-08       1.414548715118e-04 
  192       4.901163987930e+03       6.656417204478e-08       1.403494194356e-04 
  193       4.922691155793e+03       6.621727300057e-08       1.392585200821e-04 
  194       4.943703711635e+03       6.587445135530e-08       1.381810952225e-04 
  195       4.964195036806e+03       6.553547430285e-08       1.371158969681e-04 
  196       4.984158594339e+03       6.520001289365e-08       1.360615021111e-04 
  197       5.003587930666e+03       6.486763678443e-08       1.350163064003e-04 
  198       5.022476677339e+03       6.453780886087e-08       1.339785187505e-04 
  199       5.040818552750e+03       6.420987973187e-08       1.329461553865e-04 
  200       5.058607363844e+03       6.388308209423e-08       1.319170339198e-04 
  201       5.075837258214e+03       6.355675890116e-08       1.308892821149e-04 
