# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  207       5.387630904147e+03       6.114404879285e-08       1.728467154383e-04 
  208       5.396360817994e+03       6.083397825933e-08       1.715844489505e-04 
  209       5.404527519845e+03       6.052667335810e-08       1.703273645551e-04 
  210       5.412128467182e+03       6.022231315300e-08       1.690755487794e-04 
  211       5.419161232276e+03       5.992103854038e-08       1.678290178988e-04 
  212       5.425623503480e+03       5.962294990609e-08       1.665877153300e-04 
  213       5.431513086529e+03       5.932810472639e-08       1.653515089935e-04 
  214       5.436827905834e+03       5.903651511220e-08       1.641201886462e-04 
  215       5.441566005779e+03       5.874814529618e-08       1.628934631837e-04 
  216       5.445725552016e+03       5.846290906195e-08       1.616709579126e-04 
  217       5.449304832765e+03       5.818066711525e-08       1.604522117920e-04 
  218       5.452302260105e+03       5.790122439611e-08       1.592366746457e-04 
  219       5.454716371275e+03       5.762432733183e-08       1.580237043431e-04 
  220       5.456545829967e+03       5.734966103006e-08       1.568125639511e-04 
  221       5.457789427624e+03       5.707684641151e-08       1.556024188546e-04 
  222       5.458446084735e+03       5.680543728172e-08       1.543923338476e-04 
  223       5.458514852133e+03       5.653491734144e-08       1.531812701939e-04 
  224       5.457995097234e+03       5.626485049675e-08       1.519684099509e-04 
  225       5.456887073382e+03       5.599535983699e-08       1.507541699961e-04 
  226       5.455191389622e+03       5.572670387846e-08       1.495392796773e-04 
  227       5.452908830774e+03       5.545912758456e-08       1.483244614868e-04 
  228       5.450040359173e+03       5.519286133046e-08       1.471104303510e-04 
  229       5.446587116400e+03       5.492811984309e-08       1.458978929094e-04 
  230       5.442550425024e+03       5.466510111590e-08       1.446875467854e-04 
  231       5.437931790334e+03       5.440398529847e-08       1.434800798470e-04 
  232       5.432732902078e+03       5.414493356043e-08       1.422761694580e-04 
  233       5.426955636200e+03       5.388808692979e-08       1.410764817208e-04 
  234       5.420602056575e+03       5.363356510515e-08       1.398816707085e-04 
  235       5.413674416747e+03       5.338146524177e-08       1.386923776884e-04 
  236       5.406175161664e+03       5.313186071124e-08       1.375092303364e-04 
  237       5.398106929418e+03       5.288479983439e-08       1.363328419409e-04 
  238       5.389472552976e+03       5.264030458738e-08       1.351638105984e-04 
  239       5.380275061923e+03       5.239836928072e-08       1.340027183994e-04 
  240       5.370517684193e+03       5.215895921086e-08       1.328501306044e-04 
  241       5.360203847809e+03       5.192200928425e-08       1.317065948113e-04 
  242       5.349337182620e+03       5.168742261366e-08       1.305726401132e-04 
  243       5.337921522034e+03       5.145506908641e-08       1.294487762460e-04 
  244       5.325960904758e+03       5.122478390439e-08       1.283354927279e-04 
  245       5.313459576534e+03       5.099636609563e-08       1.272332579889e-04 
  246       5.300421991874e+03       5.076957699718e-08       1.261425184905e-04 
  247       5.286852815799e+03       5.054413870896e-08       1.250636978366e-04 
  248       5.272756925573e+03       5.031973251867e-08       1.239971958751e-04 
  249       5.258139412442e+03       5.009599729709e-08       1.229433877896e-04 
  250       5.243005438525e+03       4.987263074399e-08       1.219025886178e-04 
  251       5.227359794749e+03       4.964970958529e-08       1.208749453077e-04 
  252       5.211207320774e+03       4.942740291184e-08       1.198605335654e-04 
