# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
   93       2.581440165926e+03       1.070278356749e-07       4.378038851523e-04 
   94       2.612728292800e+03       1.063620761961e-07       4.326164805330e-04 
   95       2.644187180781e+03       1.056958876801e-07       4.275227938338e-04 
   96       2.675816946983e+03       1.050333440911e-07       4.225334722117e-04 
   97       2.707616662514e+03       1.043776506013e-07       4.176562590991e-04 
   98       2.739584304797e+03       1.037310057229e-07       4.128957298659e-04 
   99       2.771716709881e+03       1.030944558718e-07       4.082530205972e-04 
  100       2.804009524764e+03       1.024677422023e-07       4.037255499880e-04 
  101       2.836457159708e+03       1.018491395558e-07       3.993067343539e-04 
  102       2.869052740557e+03       1.012352873627e-07       3.949856957591e-04 
  103       2.901788061053e+03       1.006210123400e-07       3.907469632604e-04 
  104       2.934655278685e+03       1.000012473930e-07       3.865756728497e-04 
  105       2.967652365824e+03       9.937780491552e-08       3.824750482848e-04 
  106       3.000778309495e+03       9.875406798768e-08       3.784518814596e-04 
  107       3.034031405417e+03       9.813297478193e-08       3.745111956166e-04 
  108       3.067409229485e+03       9.751694742358e-08       3.706561006263e-04 
  109       3.100908609246e+03       9.690781722103e-08       3.668876448565e-04 
  110       3.134525595374e+03       9.630674619562e-08       3.632046636322e-04 
  111       3.168255433151e+03       9.571414484106e-08       3.596036242857e-04 
  112       3.202092533941e+03       9.512958604272e-08       3.560784677967e-04 
  113       3.236030446668e+03       9.455171508666e-08       3.526204470236e-04 
  114       3.270061829293e+03       9.397815568848e-08       3.492179615239e-04 
  115       3.304178420289e+03       9.340541197219e-08       3.458563889660e-04 
